,gestures,intersection
0,G2->3,0.13261000602772754
1,G4->1,0.26523297491039427
2,G8->0,0.40635738831615115
3,G1->0,0.4357142857142857
4,G2->0,0.45125786163522014
5,G2->2,0.4696969696969697
6,G2->1,0.5055928411633109
7,G11->0,0.5461393596986818
8,G6->2,0.5528455284552846
9,G4->0,0.5767790262172284
10,G3->3,0.5975975975975976
11,G3->0,0.6074766355140186
12,G4->2,0.640117994100295
13,G3->1,0.6416666666666667
14,G6->1,0.6684981684981685
15,G3->2,0.6954732510288065
16,G5->0,0.7255985267034991
17,G6->0,0.7804878048780489
18,G6->3,0.7808641975308642
